Player,Team,Opponent,Market,line_dfD,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel
Kris Dunn,LAC,OKC,REB,2.5,-173,125,0.6336996336996337,0.4444444444444444,0.5877689694224235,0.41223103057757643,25.0,3.255927935242653,2.2839197309536883,0.6296695724363476
Kristaps Porzingis,ATL,ORL,AST,2.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,30.0,6.863420605659485,2.1576012296736944,0.9784297952374647
Kristaps Porzingis,ATL,ORL,PTS,18.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,30.0,33.04973244667053,7.263940334901393,0.9774117987259389
Kristaps Porzingis,ATL,ORL,REB,6.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,30.0,6.879085153341293,2.8298603598491505,0.5532824868438557
Kyle Kuzma,MIL,@TOR,AST,1.5,140,-190,0.4166666666666667,0.6551724137931034,0.38873994638069703,0.6112600536193029,26.4,2.234891653060913,1.7367907972402148,0.6639004986498491
Kyle Kuzma,MIL,@TOR,PTS,8.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,26.4,17.65172038078308,5.671707798822954,0.946690072606035
Kyle Kuzma,MIL,@TOR,REB,3.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,26.4,3.4324023127555847,2.4044550764429795,0.4887858069000576
Luguentz Dort,OKC,@LAC,AST,1.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,29.0,1.829059362411499,1.8861271211838373,0.5692491897538869
Luguentz Dort,OKC,@LAC,PTS,8.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,29.0,10.947550058364868,5.640418222024554,0.6678305806305026
Luguentz Dort,OKC,@LAC,REB,3.5,-118,-115,0.5412844036697247,0.5348837209302325,0.5029738302934179,0.4970261697065821,29.0,4.053568139672279,2.6383856333929665,0.5830932659199289
Luke Kennard,ATL,ORL,AST,2.5,-160,123,0.6153846153846154,0.4484304932735426,0.5784695201037614,0.42153047989623865,20.4,1.700559076666832,1.3594986152331803,0.27825238709823774
Luke Kennard,ATL,ORL,PTS,7.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,20.4,7.733020377159118,4.127201788341466,0.5225121814107373
Luke Kennard,ATL,ORL,REB,2.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,20.4,3.5828839838504787,1.954021943815322,0.7102728862542693
Mark Williams,PHX,@GSW,AST,1.5,150,-200,0.4,0.6666666666666666,0.375,0.625,31.4,2.581712071597576,2.051254980877305,0.7010218026489821
