name,playerID,firstName,lastName,team,opponent,gameID,asof_date,game_date,book,prop_type,line,odds_over,odds_under,game_id,PTS_roll5_mean,PTS_roll5_std,REB_roll5_mean,REB_roll5_std,AST_roll5_mean,AST_roll5_std,STL_roll5_mean,STL_roll5_std,BLK_roll5_mean,BLK_roll5_std,TOV_roll5_mean,TOV_roll5_std,MIN_roll5_mean,MIN_roll5_std,FGM_roll5_mean,FGM_roll5_std,FGA_roll5_mean,FGA_roll5_std,FG_PCT_roll5_mean,FG_PCT_roll5_std,FG3M_roll5_mean,FG3M_roll5_std,FG3A_roll5_mean,FG3A_roll5_std,FTM_roll5_mean,FTM_roll5_std,FTA_roll5_mean,FTA_roll5_std,FT_PCT_roll5_mean,FT_PCT_roll5_std,PLUS_MINUS_roll5_mean,PLUS_MINUS_roll5_std,PTS_roll10_mean,PTS_roll10_std,REB_roll10_mean,REB_roll10_std,AST_roll10_mean,AST_roll10_std,STL_roll10_mean,STL_roll10_std,BLK_roll10_mean,BLK_roll10_std,TOV_roll10_mean,TOV_roll10_std,MIN_roll10_mean,MIN_roll10_std,FGM_roll10_mean,FGM_roll10_std,FGA_roll10_mean,FGA_roll10_std,FG_PCT_roll10_mean,FG_PCT_roll10_std,FG3M_roll10_mean,FG3M_roll10_std,FG3A_roll10_mean,FG3A_roll10_std,FTM_roll10_mean,FTM_roll10_std,FTA_roll10_mean,FTA_roll10_std,FT_PCT_roll10_mean,FT_PCT_roll10_std,PLUS_MINUS_roll10_mean,PLUS_MINUS_roll10_std,PTS_trend10,REB_trend10,AST_trend10,STL_trend10,BLK_trend10,TOV_trend10,MIN_trend10,FGM_trend10,FGA_trend10,FG_PCT_trend10,FG3M_trend10,FG3A_trend10,FTM_trend10,FTA_trend10,FT_PCT_trend10,PLUS_MINUS_trend10,PTS,REB,AST,FG3M,TOV,actual
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pts,7.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,6.0
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,reb,2.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,3.0
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,3pm,1.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,0.0
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,2.0
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stocks,0.5,,,22500182.0,5.6,3.714835124201342,2.2,0.8366600265340756,0.2,0.4472135954999579,0.4,0.5477225575051662,0.8,1.3038404810405297,0.6,0.8944271909999159,15.4,2.3021728866442674,2.0,1.2247448713915892,6.0,1.0,0.32480000000000003,0.16450744663996214,1.2,1.6431676725154982,4.2,1.0954451150103321,0.4,0.5477225575051661,0.8,1.0954451150103321,,,-5.8,13.553597308463905,7.0,4.654746681256314,3.0,1.9148542155126764,0.2857142857142857,0.4879500364742666,0.42857142857142855,0.5345224838248488,0.8571428571428571,1.2149857925879117,0.8571428571428571,0.8997354108424372,16.0,2.1602468994692865,2.4285714285714284,1.5118578920369088,6.714285714285714,2.4976179127511156,0.3487142857142857,0.1404774172666367,1.8571428571428572,1.9518001458970664,5.142857142857143,2.734262327610589,0.2857142857142857,0.4879500364742666,0.5714285714285714,0.9759000729485332,,,-3.4285714285714284,12.765280292746453,-0.46428571428571425,-0.5357142857142859,-0.07142857142857141,-7.201824299201941e-18,-0.21428571428571425,-0.035714285714285796,-0.28571428571428514,-0.14285714285714285,-0.3928571428571429,0.0012142857142857081,-0.21428571428571452,-0.6428571428571428,0.03571428571428572,0.07142857142857144,,-2.928571428571428,6.0,3.0,0.0,0.0,2.0,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,22500182.0,3.6,2.6076809620810595,3.2,2.04939015319192,1.4,0.5477225575051662,0.2,0.4472135954999579,0.8,0.8366600265340756,1.8,1.0954451150103321,15.6,3.646916505762093,1.6,0.8944271909999161,3.6,0.8944271909999164,0.46319999999999995,0.30475678827550334,0.0,0.0,0.0,0.0,0.4,0.8944271909999159,0.4,0.8944271909999157,,,-4.2,13.367871932360814,4.75,2.866057521105555,3.375,2.065879266282796,1.25,0.46291004988627577,0.125,0.3535533905932738,0.625,0.7440238091428449,1.625,0.9161253813129043,17.5,3.964124835860459,2.125,1.1259916264596035,4.5,1.5118578920369088,0.4775,0.2441188235265769,0.0,0.0,0.0,0.0,0.5,0.7559289460184544,1.0,1.1952286093343936,0.58325,0.5000555802441697,-4.125,10.370803798576627,-0.5714285714285717,0.05952380952380921,0.0714285714285714,0.035714285714285705,0.17857142857142855,0.15476190476190474,-0.4285714285714287,-0.25,-0.3095238095238097,-0.015523809523809539,0.0,0.0,-0.07142857142857142,-0.261904761904762,-0.033300000000000086,-0.059523809523809354,0.0,3.0,1.0,0.0,0.0,3.0
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,22500182.0,3.6,2.6076809620810595,3.2,2.04939015319192,1.4,0.5477225575051662,0.2,0.4472135954999579,0.8,0.8366600265340756,1.8,1.0954451150103321,15.6,3.646916505762093,1.6,0.8944271909999161,3.6,0.8944271909999164,0.46319999999999995,0.30475678827550334,0.0,0.0,0.0,0.0,0.4,0.8944271909999159,0.4,0.8944271909999157,,,-4.2,13.367871932360814,4.75,2.866057521105555,3.375,2.065879266282796,1.25,0.46291004988627577,0.125,0.3535533905932738,0.625,0.7440238091428449,1.625,0.9161253813129043,17.5,3.964124835860459,2.125,1.1259916264596035,4.5,1.5118578920369088,0.4775,0.2441188235265769,0.0,0.0,0.0,0.0,0.5,0.7559289460184544,1.0,1.1952286093343936,0.58325,0.5000555802441697,-4.125,10.370803798576627,-0.5714285714285717,0.05952380952380921,0.0714285714285714,0.035714285714285705,0.17857142857142855,0.15476190476190474,-0.4285714285714287,-0.25,-0.3095238095238097,-0.015523809523809539,0.0,0.0,-0.07142857142857142,-0.261904761904762,-0.033300000000000086,-0.059523809523809354,0.0,3.0,1.0,0.0,0.0,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,22500182.0,3.6,2.6076809620810595,3.2,2.04939015319192,1.4,0.5477225575051662,0.2,0.4472135954999579,0.8,0.8366600265340756,1.8,1.0954451150103321,15.6,3.646916505762093,1.6,0.8944271909999161,3.6,0.8944271909999164,0.46319999999999995,0.30475678827550334,0.0,0.0,0.0,0.0,0.4,0.8944271909999159,0.4,0.8944271909999157,,,-4.2,13.367871932360814,4.75,2.866057521105555,3.375,2.065879266282796,1.25,0.46291004988627577,0.125,0.3535533905932738,0.625,0.7440238091428449,1.625,0.9161253813129043,17.5,3.964124835860459,2.125,1.1259916264596035,4.5,1.5118578920369088,0.4775,0.2441188235265769,0.0,0.0,0.0,0.0,0.5,0.7559289460184544,1.0,1.1952286093343936,0.58325,0.5000555802441697,-4.125,10.370803798576627,-0.5714285714285717,0.05952380952380921,0.0714285714285714,0.035714285714285705,0.17857142857142855,0.15476190476190474,-0.4285714285714287,-0.25,-0.3095238095238097,-0.015523809523809539,0.0,0.0,-0.07142857142857142,-0.261904761904762,-0.033300000000000086,-0.059523809523809354,0.0,3.0,1.0,0.0,0.0,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,22500182.0,3.6,2.6076809620810595,3.2,2.04939015319192,1.4,0.5477225575051662,0.2,0.4472135954999579,0.8,0.8366600265340756,1.8,1.0954451150103321,15.6,3.646916505762093,1.6,0.8944271909999161,3.6,0.8944271909999164,0.46319999999999995,0.30475678827550334,0.0,0.0,0.0,0.0,0.4,0.8944271909999159,0.4,0.8944271909999157,,,-4.2,13.367871932360814,4.75,2.866057521105555,3.375,2.065879266282796,1.25,0.46291004988627577,0.125,0.3535533905932738,0.625,0.7440238091428449,1.625,0.9161253813129043,17.5,3.964124835860459,2.125,1.1259916264596035,4.5,1.5118578920369088,0.4775,0.2441188235265769,0.0,0.0,0.0,0.0,0.5,0.7559289460184544,1.0,1.1952286093343936,0.58325,0.5000555802441697,-4.125,10.370803798576627,-0.5714285714285717,0.05952380952380921,0.0714285714285714,0.035714285714285705,0.17857142857142855,0.15476190476190474,-0.4285714285714287,-0.25,-0.3095238095238097,-0.015523809523809539,0.0,0.0,-0.07142857142857142,-0.261904761904762,-0.033300000000000086,-0.059523809523809354,0.0,3.0,1.0,0.0,0.0,0.0
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,0.5,,,22500182.0,3.6,2.6076809620810595,3.2,2.04939015319192,1.4,0.5477225575051662,0.2,0.4472135954999579,0.8,0.8366600265340756,1.8,1.0954451150103321,15.6,3.646916505762093,1.6,0.8944271909999161,3.6,0.8944271909999164,0.46319999999999995,0.30475678827550334,0.0,0.0,0.0,0.0,0.4,0.8944271909999159,0.4,0.8944271909999157,,,-4.2,13.367871932360814,4.75,2.866057521105555,3.375,2.065879266282796,1.25,0.46291004988627577,0.125,0.3535533905932738,0.625,0.7440238091428449,1.625,0.9161253813129043,17.5,3.964124835860459,2.125,1.1259916264596035,4.5,1.5118578920369088,0.4775,0.2441188235265769,0.0,0.0,0.0,0.0,0.5,0.7559289460184544,1.0,1.1952286093343936,0.58325,0.5000555802441697,-4.125,10.370803798576627,-0.5714285714285717,0.05952380952380921,0.0714285714285714,0.035714285714285705,0.17857142857142855,0.15476190476190474,-0.4285714285714287,-0.25,-0.3095238095238097,-0.015523809523809539,0.0,0.0,-0.07142857142857142,-0.261904761904762,-0.033300000000000086,-0.059523809523809354,0.0,3.0,1.0,0.0,0.0,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,28.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,24.0
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,6.0
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ast,7.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,7.0
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,2.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,3.0
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,3.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,3.0
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pra,39.5,,,22500182.0,33.6,3.84707681233427,4.0,1.5811388300841898,7.8,4.207136793592526,0.6,0.5477225575051662,0.6,0.5477225575051661,3.2,1.7888543819998317,38.6,3.507135583350039,11.4,1.5165750888103096,22.8,4.549725266430932,0.5164,0.11367409555391238,3.6,2.073644135332772,7.8,4.207136793592526,7.2,2.588435821108957,8.2,2.5884358211089573,0.8778,0.1300546039169702,10.4,12.25969004502153,31.0,6.117889458675388,3.875,1.3562026818605375,7.0,3.5856858280031814,0.5,0.5345224838248488,0.375,0.5175491695067657,4.25,2.5495097567963927,36.75,4.527692569068709,10.25,2.4928469095164503,19.875,5.841660722773962,0.5291250000000001,0.09452654578023496,2.75,1.9820624179302297,6.375,3.77728171346236,7.75,2.2519832529192065,9.0,3.1622776601683795,0.882,0.1423366231358405,2.25,15.836215276565113,1.3333333333333328,-0.13095238095238101,0.42857142857142805,0.07142857142857144,0.03571428571428571,-0.23809523809523808,0.6428571428571409,0.6428571428571425,0.964285714285714,0.008678571428571426,0.1904761904761904,0.17857142857142813,-0.1428571428571435,-0.547619047619048,0.02285714285714287,4.690476190476192,24.0,6.0,7.0,3.0,3.0,37.0
