name,gameID,playerID,firstName,lastName,team,opponent,logo,playerLink,betrivers_pts,betrivers_ptsUnder,betrivers_ptsOver,caesars_pts,caesars_ptsUnder,caesars_ptsOver,draftkings_pts,draftkings_ptsUnder,draftkings_ptsOver,fanduel_pts,fanduel_ptsUnder,fanduel_ptsOver,hardrock_pts,hardrock_ptsUnder,hardrock_ptsOver,mgm_pts,mgm_ptsUnder,mgm_ptsOver,espnbet_pts,espnbet_ptsUnder,espnbet_ptsOver,betrivers_reb,betrivers_rebUnder,betrivers_rebOver,caesars_reb,caesars_rebUnder,caesars_rebOver,draftkings_reb,draftkings_rebUnder,draftkings_rebOver,fanduel_reb,fanduel_rebUnder,fanduel_rebOver,hardrock_reb,hardrock_rebUnder,hardrock_rebOver,mgm_reb,mgm_rebUnder,mgm_rebOver,espnbet_reb,espnbet_rebUnder,espnbet_rebOver,betrivers_ast,betrivers_astUnder,betrivers_astOver,caesars_ast,caesars_astUnder,caesars_astOver,draftkings_ast,draftkings_astUnder,draftkings_astOver,fanduel_ast,fanduel_astUnder,fanduel_astOver,hardrock_ast,hardrock_astUnder,hardrock_astOver,mgm_ast,mgm_astUnder,mgm_astOver,espnbet_ast,espnbet_astUnder,espnbet_astOver,betrivers_threes,betrivers_threesUnder,betrivers_threesOver,caesars_threes,caesars_threesUnder,caesars_threesOver,draftkings_threes,draftkings_threesUnder,draftkings_threesOver,fanduel_threes,fanduel_threesUnder,fanduel_threesOver,hardrock_threes,hardrock_threesUnder,hardrock_threesOver,mgm_threes,mgm_threesUnder,mgm_threesOver,espnbet_threes,espnbet_threesUnder,espnbet_threesOver,draftkings_blk,draftkings_blkUnder,draftkings_blkOver,fanduel_blk,fanduel_blkUnder,fanduel_blkOver,hardrock_blk,hardrock_blkUnder,hardrock_blkOver,mgm_blk,mgm_blkUnder,mgm_blkOver,betrivers_blk,betrivers_blkUnder,betrivers_blkOver,caesars_blk,caesars_blkUnder,caesars_blkOver,espnbet_blk,espnbet_blkUnder,espnbet_blkOver,draftkings_stl,draftkings_stlUnder,draftkings_stlOver,fanduel_stl,fanduel_stlUnder,fanduel_stlOver,hardrock_stl,hardrock_stlUnder,hardrock_stlOver,mgm_stl,mgm_stlUnder,mgm_stlOver,betrivers_stl,betrivers_stlUnder,betrivers_stlOver,caesars_stl,caesars_stlUnder,caesars_stlOver,espnbet_stl,espnbet_stlUnder,espnbet_stlOver,hardrock_turnovers,hardrock_turnoversUnder,hardrock_turnoversOver,mgm_turnovers,mgm_turnoversUnder,mgm_turnoversOver,draftkings_turnovers,draftkings_turnoversUnder,draftkings_turnoversOver,fanduel_turnovers,fanduel_turnoversUnder,fanduel_turnoversOver,betrivers_turnovers,betrivers_turnoversUnder,betrivers_turnoversOver,caesars_turnovers,caesars_turnoversUnder,caesars_turnoversOver,espnbet_turnovers,espnbet_turnoversUnder,espnbet_turnoversOver,betrivers_ptsrebast,betrivers_ptsrebastUnder,betrivers_ptsrebastOver,caesars_ptsrebast,caesars_ptsrebastUnder,caesars_ptsrebastOver,draftkings_ptsrebast,draftkings_ptsrebastUnder,draftkings_ptsrebastOver,fanduel_ptsrebast,fanduel_ptsrebastUnder,fanduel_ptsrebastOver,hardrock_ptsrebast,hardrock_ptsrebastUnder,hardrock_ptsrebastOver,mgm_ptsrebast,mgm_ptsrebastUnder,mgm_ptsrebastOver,espnbet_ptsrebast,espnbet_ptsrebastUnder,espnbet_ptsrebastOver,caesars_ptsreb,caesars_ptsrebUnder,caesars_ptsrebOver,draftkings_ptsreb,draftkings_ptsrebUnder,draftkings_ptsrebOver,fanduel_ptsreb,fanduel_ptsrebUnder,fanduel_ptsrebOver,hardrock_ptsreb,hardrock_ptsrebUnder,hardrock_ptsrebOver,mgm_ptsreb,mgm_ptsrebUnder,mgm_ptsrebOver,betrivers_ptsreb,betrivers_ptsrebUnder,betrivers_ptsrebOver,espnbet_ptsreb,espnbet_ptsrebUnder,espnbet_ptsrebOver,caesars_ptsast,caesars_ptsastUnder,caesars_ptsastOver,draftkings_ptsast,draftkings_ptsastUnder,draftkings_ptsastOver,fanduel_ptsast,fanduel_ptsastUnder,fanduel_ptsastOver,hardrock_ptsast,hardrock_ptsastUnder,hardrock_ptsastOver,mgm_ptsast,mgm_ptsastUnder,mgm_ptsastOver,betrivers_ptsast,betrivers_ptsastUnder,betrivers_ptsastOver,espnbet_ptsast,espnbet_ptsastUnder,espnbet_ptsastOver,caesars_rebast,caesars_rebastUnder,caesars_rebastOver,draftkings_rebast,draftkings_rebastUnder,draftkings_rebastOver,fanduel_rebast,fanduel_rebastUnder,fanduel_rebastOver,hardrock_rebast,hardrock_rebastUnder,hardrock_rebastOver,mgm_rebast,mgm_rebastUnder,mgm_rebastOver,betrivers_rebast,betrivers_rebastUnder,betrivers_rebastOver,espnbet_rebast,espnbet_rebastUnder,espnbet_rebastOver,draftkings_stlblk,draftkings_stlblkUnder,draftkings_stlblkOver,hardrock_stlblk,hardrock_stlblkUnder,hardrock_stlblkOver,mgm_stlblk,mgm_stlblkUnder,mgm_stlblkOver,fanduel_stlblk,fanduel_stlblkUnder,fanduel_stlblkOver,betrivers_stlblk,betrivers_stlblkUnder,betrivers_stlblkOver,caesars_stlblk,caesars_stlblkUnder,caesars_stlblkOver,espnbet_stlblk,espnbet_stlblkUnder,espnbet_stlblkOver,asof_date,game_date,book
Bub Carrington,2914164,6270,Bub,Carrington,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/bub-carrington-odds-6270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-125,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Rui Hachimura,2914168,4778,Rui,Hachimura,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/rui-hachimura-odds-4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-240,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Corey Kispert,2914164,5387,Corey,Kispert,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/corey-kispert-odds-5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,105,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Vit Krejci,2914164,5233,Vit,Krejci,ATL,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/vit-krejci-odds-5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-220,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Jake LaRavia,2914168,5694,Jake,LaRavia,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/jake-laravia-odds-5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-250,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Brook Lopez,2914168,2918,Brook,Lopez,LAC,@LAL,https://content.rotowire.com/images/teamlogo/basketball/100LAC.png?v=7,/betting/nba/player/brook-lopez-odds-2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-180,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Jared McCain,2914167,6266,Jared,McCain,PHI,ORL,https://content.rotowire.com/images/teamlogo/basketball/100PHI.png?v=7,/betting/nba/player/jared-mccain-odds-6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-160,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
CJ McCollum,2914164,3437,CJ,McCollum,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/cj-mccollum-odds-3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-230,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Khris Middleton,2914164,3356,Khris,Middleton,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/khris-middleton-odds-3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-240,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Gabe Vincent,2914168,4631,Gabe,Vincent,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/gabe-vincent-odds-4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-120,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Trendon Watford,2914167,5358,Trendon,Watford,PHI,ORL,https://content.rotowire.com/images/teamlogo/basketball/100PHI.png?v=7,/betting/nba/player/trendon-watford-odds-5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-195,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Cam Whitmore,2914164,5934,Cam,Whitmore,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/cam-whitmore-odds-5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,-185,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Luka Doncic,2914168,4396,Luka,Doncic,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/luka-doncic-odds-4396,33.5,,,32.5,,,32.5,,,32.5,,,32.5,,,32.5,,,,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,,,,8.5,,,7.5,,,7.5,,,7.5,,,8.5,,,8.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,50.5,,,49.5,,,49.5,,,49.5,,,49.5,,,49.5,,,,,,41.5,,,41.5,,,41.5,,,40.5,,,40.5,,,,,,,,,40.5,,,40.5,,,40.5,,,41.5,,,41.5,,,,,,,,,16.5,,,16.5,,,16.5,,,16.5,,,16.5,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Tyrese Maxey,2914167,5158,Tyrese,Maxey,PHI,ORL,https://content.rotowire.com/images/teamlogo/basketball/100PHI.png?v=7,/betting/nba/player/tyrese-maxey-odds-5158,32.5,,,32.5,,,32.5,,,32.5,,,32.5,,,32.5,,,,,,4.5,,,3.5,,,3.5,,,4.5,,,3.5,,,3.5,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,43.5,,,43.5,,,43.5,,,43.5,,,44.5,,,44.5,,,,,,36.5,,,36.5,,,36.5,,,36.5,,,36.5,,,,,,,,,39.5,,,39.5,,,39.5,,,40.5,,,40.5,,,,,,,,,11.5,,,11.5,,,11.5,,,11.5,,,11.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
James Harden,2914168,3018,James,Harden,LAC,@LAL,https://content.rotowire.com/images/teamlogo/basketball/100LAC.png?v=7,/betting/nba/player/james-harden-odds-3018,25.5,,,23.5,,,23.5,,,23.5,,,24.5,,,24.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,,,,2.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,39.5,,,37.5,,,37.5,,,36.5,,,37.5,,,37.5,,,,,,28.5,,,28.5,,,28.5,,,29.5,,,29.5,,,,,,,,,32.5,,,32.5,,,31.5,,,32.5,,,32.5,,,,,,,,,12.5,,,12.5,,,13.5,,,12.5,,,12.5,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Franz Wagner,2914167,5370,Franz,Wagner,ORL,@PHI,https://content.rotowire.com/images/teamlogo/basketball/100ORL.png?v=7,/betting/nba/player/franz-wagner-odds-5370,25.5,,,24.5,,,24.5,,,24.5,,,24.5,,,24.5,,,,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,0.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,36.5,,,35.5,,,35.5,,,35.5,,,35.5,,,35.5,,,,,,30.5,,,31.5,,,30.5,,,31.5,,,31.5,,,,,,,,,28.5,,,28.5,,,28.5,,,29.5,,,29.5,,,,,,,,,10.5,,,10.5,,,10.5,,,11.5,,,11.5,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Jalen Johnson,2914164,5329,Jalen,Johnson,ATL,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/jalen-johnson-odds-5329,24.5,,,23.5,,,23.5,,,23.5,,,23.5,,,23.5,,,,,,10.5,,,9.5,,,9.5,,,9.5,,,9.5,,,9.5,,,,,,7.5,,,8.5,,,8.5,,,7.5,,,7.5,,,7.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,44.5,,,41.5,,,42.5,,,41.5,,,41.5,,,41.5,,,,,,33.5,,,33.5,,,33.5,,,33.5,,,33.5,,,,,,,,,31.5,,,32.5,,,31.5,,,31.5,,,31.5,,,,,,,,,18.5,,,18.5,,,17.5,,,17.5,,,17.5,,,,,,,,,2.5,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Austin Reaves,2914168,5334,Austin,Reaves,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/austin-reaves-odds-5334,23.5,,,22.5,,,22.5,,,22.5,,,22.5,,,22.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,32.5,,,31.5,,,31.5,,,31.5,,,31.5,,,31.5,,,,,,26.5,,,26.5,,,26.5,,,26.5,,,26.5,,,,,,,,,26.5,,,26.5,,,26.5,,,26.5,,,26.5,,,,,,,,,9.5,,,9.5,,,9.5,,,8.5,,,8.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Desmond Bane,2914167,5159,Desmond,Bane,ORL,@PHI,https://content.rotowire.com/images/teamlogo/basketball/100ORL.png?v=7,/betting/nba/player/desmond-bane-odds-5159,21.5,,,20.5,,,20.5,,,20.5,,,20.5,,,20.5,,,,,,5.5,,,,,,5.5,,,4.5,,,4.5,,,4.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,32.5,,,30.5,,,31.5,,,30.5,,,30.5,,,30.5,,,,,,26.5,,,26.5,,,26.5,,,25.5,,,25.5,,,,,,,,,25.5,,,25.5,,,25.5,,,25.5,,,25.5,,,,,,,,,9.5,,,9.5,,,9.5,,,9.5,,,9.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
LeBron James,2914168,2344,LeBron,James,LAL,LAC,https://content.rotowire.com/images/teamlogo/basketball/100LAL.png?v=7,/betting/nba/player/lebron-james-odds-2344,20.5,,,20.5,,,20.5,,,20.5,,,21.5,,,21.5,,,,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,,,,1.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,36.5,,,35.5,,,34.5,,,34.5,,,35.5,,,35.5,,,,,,27.5,,,27.5,,,27.5,,,28.5,,,28.5,,,,,,,,,27.5,,,27.5,,,27.5,,,28.5,,,28.5,,,,,,,,,14.5,,,14.5,,,14.5,,,13.5,,,13.5,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Kawhi Leonard,2914168,3195,Kawhi,Leonard,LAC,@LAL,https://content.rotowire.com/images/teamlogo/basketball/100LAC.png?v=7,/betting/nba/player/kawhi-leonard-odds-3195,21.5,,,20.5,,,20.5,,,20.5,,,20.5,,,20.5,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,3.5,,,3.5,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,0.5,,,,,,0.5,,,0.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,29.5,,,27.5,,,27.5,,,28.5,,,27.5,,,27.5,,,,,,25.5,,,25.5,,,25.5,,,24.5,,,24.5,,,,,,,,,23.5,,,23.5,,,23.5,,,23.5,,,23.5,,,,,,,,,7.5,,,7.5,,,7.5,,,,,,6.5,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Kristaps Porzingis,2914164,3669,Kristaps,Porzingis,ATL,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/kristaps-porzingis-odds-3669,19.5,,,19.5,,,19.5,,,19.5,,,18.5,,,18.5,,,,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,6.5,,,,,,3.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,30.5,,,28.5,,,28.5,,,29.5,,,28.5,,,28.5,,,,,,25.5,,,25.5,,,25.5,,,25.5,,,25.5,,,,,,,,,22.5,,,22.5,,,22.5,,,21.5,,,21.5,,,,,,,,,9.5,,,9.5,,,9.5,,,9.5,,,9.5,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Nickeil Alexander-Walker,2914164,4765,Nickeil,Alexander-Walker,ATL,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/nickeil-alexander-walker-odds-4765,18.5,,,18.5,,,18.5,,,17.5,,,18.5,,,18.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,27.5,,,26.5,,,26.5,,,25.5,,,26.5,,,26.5,,,,,,22.5,,,22.5,,,21.5,,,22.5,,,22.5,,,,,,,,,22.5,,,22.5,,,22.5,,,22.5,,,22.5,,,,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
CJ McCollum,2914164,3437,CJ,McCollum,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/cj-mccollum-odds-3437,18.5,,,17.5,,,17.5,,,17.5,,,17.5,,,17.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,26.5,,,24.5,,,24.5,,,24.5,,,24.5,,,24.5,,,,,,21.5,,,20.5,,,21.5,,,21.5,,,21.5,,,,,,,,,21.5,,,21.5,,,21.5,,,21.5,,,21.5,,,,,,,,,6.5,,,6.5,,,6.5,,,,,,6.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
Alex Sarr,2914164,6240,Alex,Sarr,WAS,ATL,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/alex-sarr-odds-6240,18.5,,,17.5,,,17.5,,,17.5,,,18.5,,,18.5,,,,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,8.5,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,31.5,,,29.5,,,29.5,,,29.5,,,30.5,,,30.5,,,,,,26.5,,,26.5,,,26.5,,,27.5,,,27.5,,,,,,,,,21.5,,,21.5,,,20.5,,,21.5,,,21.5,,,,,,,,,11.5,,,11.5,,,12.5,,,12.5,,,12.5,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,2025-11-25,2025-11-25,mgm
